date_utc,salinity
2019-12-10 00:00:00+00:00,
2019-12-11 00:00:00+00:00,
2019-12-12 00:00:00+00:00,14.523529411764706
2019-12-13 00:00:00+00:00,
2019-12-14 00:00:00+00:00,
2019-12-15 00:00:00+00:00,
2019-12-16 00:00:00+00:00,
2019-12-17 00:00:00+00:00,
2019-12-18 00:00:00+00:00,
2019-12-19 00:00:00+00:00,9.0875
2019-12-20 00:00:00+00:00,13.086206896551724
2019-12-21 00:00:00+00:00,13.905882352941177
2019-12-22 00:00:00+00:00,16.766666666666666
2019-12-23 00:00:00+00:00,17.205882352941178
2019-12-24 00:00:00+00:00,17.335714285714285
2019-12-25 00:00:00+00:00,18.962962962962962
2019-12-26 00:00:00+00:00,19.3375
2019-12-27 00:00:00+00:00,
2019-12-28 00:00:00+00:00,18.85
2019-12-29 00:00:00+00:00,
2019-12-30 00:00:00+00:00,
2019-12-31 00:00:00+00:00,
2020-01-01 00:00:00+00:00,
2020-01-02 00:00:00+00:00,
2020-01-03 00:00:00+00:00,
2020-01-04 00:00:00+00:00,
2020-01-05 00:00:00+00:00,
2020-01-06 00:00:00+00:00,
2020-01-07 00:00:00+00:00,15.357142857142858
2020-01-08 00:00:00+00:00,17.197894736842105
2020-01-09 00:00:00+00:00,14.620833333333332
2020-01-10 00:00:00+00:00,19.539130434782606
2020-01-11 00:00:00+00:00,20.46276595744681
2020-01-12 00:00:00+00:00,19.921875
2020-01-13 00:00:00+00:00,17.320833333333333
2020-01-14 00:00:00+00:00,18.025263157894738
2020-01-15 00:00:00+00:00,16.99157894736842
2020-01-16 00:00:00+00:00,14.723958333333334
2020-01-17 00:00:00+00:00,10.9625
2020-01-18 00:00:00+00:00,18.323958333333334
2020-01-19 00:00:00+00:00,16.842708333333334
2020-01-20 00:00:00+00:00,12.891891891891891
2020-01-21 00:00:00+00:00,17.159259259259258
2020-01-22 00:00:00+00:00,18.398076923076925
2020-01-23 00:00:00+00:00,17.685416666666665
2020-01-24 00:00:00+00:00,19.75
2020-01-25 00:00:00+00:00,
2020-01-26 00:00:00+00:00,
2020-01-27 00:00:00+00:00,
2020-01-28 00:00:00+00:00,
2020-01-29 00:00:00+00:00,16.353846153846153
2020-01-30 00:00:00+00:00,15.131428571428572
2020-01-31 00:00:00+00:00,11.74
2020-02-01 00:00:00+00:00,
2020-02-02 00:00:00+00:00,
2020-02-03 00:00:00+00:00,15.780000000000001
2020-02-04 00:00:00+00:00,17.45
2020-02-05 00:00:00+00:00,
2020-02-06 00:00:00+00:00,
2020-02-07 00:00:00+00:00,
2020-02-08 00:00:00+00:00,
2020-02-09 00:00:00+00:00,21.96666666666667
2020-02-10 00:00:00+00:00,
2020-02-11 00:00:00+00:00,
2020-02-12 00:00:00+00:00,21.733333333333334
2020-02-13 00:00:00+00:00,
2020-02-14 00:00:00+00:00,14.0
2020-02-15 00:00:00+00:00,15.330645161290322
2020-02-16 00:00:00+00:00,14.375862068965516
2020-02-17 00:00:00+00:00,15.896666666666667
2020-02-18 00:00:00+00:00,13.365517241379312
2020-02-19 00:00:00+00:00,12.436666666666667
2020-02-20 00:00:00+00:00,11.586842105263159
2020-02-21 00:00:00+00:00,18.0
2020-02-22 00:00:00+00:00,
2020-02-23 00:00:00+00:00,
2020-02-24 00:00:00+00:00,
2020-02-25 00:00:00+00:00,
2020-02-26 00:00:00+00:00,
2020-02-27 00:00:00+00:00,
2020-02-28 00:00:00+00:00,
2020-02-29 00:00:00+00:00,
2020-03-01 00:00:00+00:00,
2020-03-02 00:00:00+00:00,
2020-03-03 00:00:00+00:00,
2020-03-04 00:00:00+00:00,
2020-03-05 00:00:00+00:00,
2020-03-06 00:00:00+00:00,
2020-03-07 00:00:00+00:00,
2020-03-08 00:00:00+00:00,
2020-03-09 00:00:00+00:00,
2020-03-10 00:00:00+00:00,
2020-03-11 00:00:00+00:00,
2020-03-12 00:00:00+00:00,
2020-03-13 00:00:00+00:00,
2020-03-14 00:00:00+00:00,
2020-03-15 00:00:00+00:00,
2020-03-16 00:00:00+00:00,
2020-03-17 00:00:00+00:00,
2020-03-18 00:00:00+00:00,
2020-03-19 00:00:00+00:00,
2020-03-20 00:00:00+00:00,
2020-03-21 00:00:00+00:00,
2020-03-22 00:00:00+00:00,
2020-03-23 00:00:00+00:00,
2020-03-24 00:00:00+00:00,
2020-03-25 00:00:00+00:00,
2020-03-26 00:00:00+00:00,
2020-03-27 00:00:00+00:00,
2020-03-28 00:00:00+00:00,
2020-03-29 00:00:00+00:00,
2020-03-30 00:00:00+00:00,
2020-03-31 00:00:00+00:00,
2020-04-01 00:00:00+00:00,
2020-04-02 00:00:00+00:00,
2020-04-03 00:00:00+00:00,
2020-04-04 00:00:00+00:00,
2020-04-05 00:00:00+00:00,
2020-04-06 00:00:00+00:00,
2020-04-07 00:00:00+00:00,
2020-04-08 00:00:00+00:00,
2020-04-09 00:00:00+00:00,
2020-04-10 00:00:00+00:00,
2020-04-11 00:00:00+00:00,
2020-04-12 00:00:00+00:00,
2020-04-13 00:00:00+00:00,
2020-04-14 00:00:00+00:00,
2020-04-15 00:00:00+00:00,
2020-04-16 00:00:00+00:00,
2020-04-17 00:00:00+00:00,
2020-04-18 00:00:00+00:00,
2020-04-19 00:00:00+00:00,
2020-04-20 00:00:00+00:00,
2020-04-21 00:00:00+00:00,
2020-04-22 00:00:00+00:00,
2020-04-23 00:00:00+00:00,
2020-04-24 00:00:00+00:00,
2020-04-25 00:00:00+00:00,
2020-04-26 00:00:00+00:00,
2020-04-27 00:00:00+00:00,
2020-04-28 00:00:00+00:00,
2020-04-29 00:00:00+00:00,
2020-04-30 00:00:00+00:00,
2020-05-01 00:00:00+00:00,
2020-05-02 00:00:00+00:00,
2020-05-03 00:00:00+00:00,
2020-05-04 00:00:00+00:00,
2020-05-05 00:00:00+00:00,
2020-05-06 00:00:00+00:00,
2020-05-07 00:00:00+00:00,
2020-05-08 00:00:00+00:00,
2020-05-09 00:00:00+00:00,
2020-05-10 00:00:00+00:00,
2020-05-11 00:00:00+00:00,
2020-05-12 00:00:00+00:00,
2020-05-13 00:00:00+00:00,
2020-05-14 00:00:00+00:00,
2020-05-15 00:00:00+00:00,
2020-05-16 00:00:00+00:00,
2020-05-17 00:00:00+00:00,
2020-05-18 00:00:00+00:00,
2020-05-19 00:00:00+00:00,
2020-05-20 00:00:00+00:00,
2020-05-21 00:00:00+00:00,
2020-05-22 00:00:00+00:00,
2020-05-23 00:00:00+00:00,
2020-05-24 00:00:00+00:00,
2020-05-25 00:00:00+00:00,
2020-05-26 00:00:00+00:00,
2020-05-27 00:00:00+00:00,
2020-05-28 00:00:00+00:00,
2020-05-29 00:00:00+00:00,
2020-05-30 00:00:00+00:00,
2020-05-31 00:00:00+00:00,
2020-06-01 00:00:00+00:00,
2020-06-02 00:00:00+00:00,
2020-06-03 00:00:00+00:00,
2020-06-04 00:00:00+00:00,
2020-06-05 00:00:00+00:00,
2020-06-06 00:00:00+00:00,
2020-06-07 00:00:00+00:00,
2020-06-08 00:00:00+00:00,
2020-06-09 00:00:00+00:00,
2020-06-10 00:00:00+00:00,
2020-06-11 00:00:00+00:00,
2020-06-12 00:00:00+00:00,
2020-06-13 00:00:00+00:00,
2020-06-14 00:00:00+00:00,
2020-06-15 00:00:00+00:00,
2020-06-16 00:00:00+00:00,
2020-06-17 00:00:00+00:00,
2020-06-18 00:00:00+00:00,
2020-06-19 00:00:00+00:00,
2020-06-20 00:00:00+00:00,
2020-06-21 00:00:00+00:00,
2020-06-22 00:00:00+00:00,
2020-06-23 00:00:00+00:00,
2020-06-24 00:00:00+00:00,
2020-06-25 00:00:00+00:00,
2020-06-26 00:00:00+00:00,
2020-06-27 00:00:00+00:00,
2020-06-28 00:00:00+00:00,
2020-06-29 00:00:00+00:00,
2020-06-30 00:00:00+00:00,
2020-07-01 00:00:00+00:00,
2020-07-02 00:00:00+00:00,
2020-07-03 00:00:00+00:00,
2020-07-04 00:00:00+00:00,
2020-07-05 00:00:00+00:00,
2020-07-06 00:00:00+00:00,
2020-07-07 00:00:00+00:00,
2020-07-08 00:00:00+00:00,
2020-07-09 00:00:00+00:00,
2020-07-10 00:00:00+00:00,
2020-07-11 00:00:00+00:00,
2020-07-12 00:00:00+00:00,
2020-07-13 00:00:00+00:00,
2020-07-14 00:00:00+00:00,
2020-07-15 00:00:00+00:00,
2020-07-16 00:00:00+00:00,
2020-07-17 00:00:00+00:00,
2020-07-18 00:00:00+00:00,
2020-07-19 00:00:00+00:00,
2020-07-20 00:00:00+00:00,
2020-07-21 00:00:00+00:00,
2020-07-22 00:00:00+00:00,
2020-07-23 00:00:00+00:00,
2020-07-24 00:00:00+00:00,
2020-07-25 00:00:00+00:00,
2020-07-26 00:00:00+00:00,
2020-07-27 00:00:00+00:00,
2020-07-28 00:00:00+00:00,
2020-07-29 00:00:00+00:00,
2020-07-30 00:00:00+00:00,
2020-07-31 00:00:00+00:00,
2020-08-01 00:00:00+00:00,
2020-08-02 00:00:00+00:00,
2020-08-03 00:00:00+00:00,
2020-08-04 00:00:00+00:00,
2020-08-05 00:00:00+00:00,
2020-08-06 00:00:00+00:00,
2020-08-07 00:00:00+00:00,
2020-08-08 00:00:00+00:00,
2020-08-09 00:00:00+00:00,
2020-08-10 00:00:00+00:00,
2020-08-11 00:00:00+00:00,
2020-08-12 00:00:00+00:00,
2020-08-13 00:00:00+00:00,
2020-08-14 00:00:00+00:00,
2020-08-15 00:00:00+00:00,
2020-08-16 00:00:00+00:00,
2020-08-17 00:00:00+00:00,
2020-08-18 00:00:00+00:00,
2020-08-19 00:00:00+00:00,
2020-08-20 00:00:00+00:00,
2020-08-21 00:00:00+00:00,
2020-08-22 00:00:00+00:00,
2020-08-23 00:00:00+00:00,
2020-08-24 00:00:00+00:00,
2020-08-25 00:00:00+00:00,
2020-08-26 00:00:00+00:00,
2020-08-27 00:00:00+00:00,
2020-08-28 00:00:00+00:00,
2020-08-29 00:00:00+00:00,
2020-08-30 00:00:00+00:00,
2020-08-31 00:00:00+00:00,
2020-09-01 00:00:00+00:00,
2020-09-02 00:00:00+00:00,
2020-09-03 00:00:00+00:00,
2020-09-04 00:00:00+00:00,
2020-09-05 00:00:00+00:00,
2020-09-06 00:00:00+00:00,
2020-09-07 00:00:00+00:00,
2020-09-08 00:00:00+00:00,
2020-09-09 00:00:00+00:00,
2020-09-10 00:00:00+00:00,
2020-09-11 00:00:00+00:00,
2020-09-12 00:00:00+00:00,
2020-09-13 00:00:00+00:00,
2020-09-14 00:00:00+00:00,
2020-09-15 00:00:00+00:00,
2020-09-16 00:00:00+00:00,
2020-09-17 00:00:00+00:00,
2020-09-18 00:00:00+00:00,
2020-09-19 00:00:00+00:00,
2020-09-20 00:00:00+00:00,
2020-09-21 00:00:00+00:00,
2020-09-22 00:00:00+00:00,
2020-09-23 00:00:00+00:00,
2020-09-24 00:00:00+00:00,
2020-09-25 00:00:00+00:00,
2020-09-26 00:00:00+00:00,
2020-09-27 00:00:00+00:00,
2020-09-28 00:00:00+00:00,
2020-09-29 00:00:00+00:00,
2020-09-30 00:00:00+00:00,
2020-10-01 00:00:00+00:00,
2020-10-02 00:00:00+00:00,
2020-10-03 00:00:00+00:00,
2020-10-04 00:00:00+00:00,
2020-10-05 00:00:00+00:00,
2020-10-06 00:00:00+00:00,
2020-10-07 00:00:00+00:00,
2020-10-08 00:00:00+00:00,21.188000000000002
2020-10-09 00:00:00+00:00,22.01645569620253
2020-10-10 00:00:00+00:00,23.135064935064936
2020-10-11 00:00:00+00:00,23.38481012658228
2020-10-12 00:00:00+00:00,24.648101265822785
2020-10-13 00:00:00+00:00,24.370454545454546
2020-10-14 00:00:00+00:00,22.917283950617282
2020-10-15 00:00:00+00:00,24.718309859154928
2020-10-16 00:00:00+00:00,24.509876543209877
2020-10-17 00:00:00+00:00,24.17972972972973
2020-10-18 00:00:00+00:00,23.96265060240964
2020-10-19 00:00:00+00:00,24.472602739726028
2020-10-20 00:00:00+00:00,24.452238805970147
2020-10-21 00:00:00+00:00,23.571951219512197
2020-10-22 00:00:00+00:00,22.996052631578948
2020-10-23 00:00:00+00:00,22.364285714285714
2020-10-24 00:00:00+00:00,22.979166666666668
2020-10-25 00:00:00+00:00,21.830864197530865
2020-10-26 00:00:00+00:00,23.383783783783784
2020-10-27 00:00:00+00:00,21.94473684210526
2020-10-28 00:00:00+00:00,22.014814814814816
2020-10-29 00:00:00+00:00,23.136363636363637
2020-10-30 00:00:00+00:00,22.294117647058822
2020-10-31 00:00:00+00:00,22.35625
2020-11-01 00:00:00+00:00,21.757291666666664
2020-11-02 00:00:00+00:00,18.926041666666666
2020-11-03 00:00:00+00:00,18.354166666666668
2020-11-04 00:00:00+00:00,21.056250000000002
2020-11-05 00:00:00+00:00,21.681250000000002
2020-11-06 00:00:00+00:00,20.828125
2020-11-07 00:00:00+00:00,20.53125
2020-11-08 00:00:00+00:00,20.806315789473683
2020-11-09 00:00:00+00:00,21.416666666666668
2020-11-10 00:00:00+00:00,21.229166666666668
2020-11-11 00:00:00+00:00,22.839130434782607
2020-11-12 00:00:00+00:00,23.29375
2020-11-13 00:00:00+00:00,23.84166666666667
2020-11-14 00:00:00+00:00,24.128125
2020-11-15 00:00:00+00:00,24.146315789473686
2020-11-16 00:00:00+00:00,24.177083333333332
2020-11-17 00:00:00+00:00,22.234883720930235
2020-11-18 00:00:00+00:00,20.71125
2020-11-19 00:00:00+00:00,22.367532467532467
2020-11-20 00:00:00+00:00,21.177500000000002
2020-11-21 00:00:00+00:00,19.653488372093022
2020-11-22 00:00:00+00:00,21.298765432098765
2020-11-23 00:00:00+00:00,21.545569620253165
2020-11-24 00:00:00+00:00,17.465853658536584
2020-11-25 00:00:00+00:00,20.26024096385542
2020-11-26 00:00:00+00:00,21.75875
2020-11-27 00:00:00+00:00,21.20897435897436
2020-11-28 00:00:00+00:00,21.25375
2020-11-29 00:00:00+00:00,20.11230769230769
2020-11-30 00:00:00+00:00,22.183333333333334
2020-12-01 00:00:00+00:00,22.014285714285712
2020-12-02 00:00:00+00:00,15.20625
2020-12-03 00:00:00+00:00,14.258620689655173
2020-12-04 00:00:00+00:00,15.456249999999999
2020-12-05 00:00:00+00:00,15.48955223880597
2020-12-06 00:00:00+00:00,12.3875
2020-12-07 00:00:00+00:00,16.342105263157894
2020-12-08 00:00:00+00:00,13.913684210526315
2020-12-09 00:00:00+00:00,18.232631578947366
2020-12-10 00:00:00+00:00,13.93375
2020-12-11 00:00:00+00:00,19.444791666666667
2020-12-12 00:00:00+00:00,17.535416666666666
2020-12-13 00:00:00+00:00,21.635416666666668
2020-12-14 00:00:00+00:00,19.88736842105263
2020-12-15 00:00:00+00:00,18.376470588235296
2020-12-16 00:00:00+00:00,20.015625
2020-12-17 00:00:00+00:00,19.211940298507464
2020-12-18 00:00:00+00:00,19.9021978021978
2020-12-19 00:00:00+00:00,20.709302325581394
2020-12-20 00:00:00+00:00,20.817021276595746
2020-12-21 00:00:00+00:00,20.25681818181818
2020-12-22 00:00:00+00:00,19.09
2020-12-23 00:00:00+00:00,14.977380952380951
2020-12-24 00:00:00+00:00,20.150602409638555
2020-12-25 00:00:00+00:00,24.81529411764706
2020-12-26 00:00:00+00:00,20.8
2020-12-27 00:00:00+00:00,8.535555555555556
2020-12-28 00:00:00+00:00,9.719277108433735
2020-12-29 00:00:00+00:00,9.217977528089888
2020-12-30 00:00:00+00:00,11.218181818181819
2020-12-31 00:00:00+00:00,13.73
2021-01-01 00:00:00+00:00,14.404444444444445
2021-01-02 00:00:00+00:00,16.802197802197803
2021-01-03 00:00:00+00:00,16.291397849462363
2021-01-04 00:00:00+00:00,18.627586206896552
2021-01-05 00:00:00+00:00,17.225490196078432
2021-01-06 00:00:00+00:00,16.636363636363637
2021-01-07 00:00:00+00:00,15.408045977011493
2021-01-08 00:00:00+00:00,16.35952380952381
2021-01-09 00:00:00+00:00,17.494999999999997
2021-01-10 00:00:00+00:00,19.66904761904762
2021-01-11 00:00:00+00:00,20.804444444444446
2021-01-12 00:00:00+00:00,22.075
2021-01-13 00:00:00+00:00,21.905813953488373
2021-01-14 00:00:00+00:00,22.588372093023256
2021-01-15 00:00:00+00:00,22.48076923076923
2021-01-16 00:00:00+00:00,24.314814814814813
2021-01-17 00:00:00+00:00,17.691176470588236
2021-01-18 00:00:00+00:00,16.145454545454545
2021-01-19 00:00:00+00:00,15.22906976744186
2021-01-20 00:00:00+00:00,16.400000000000002
2021-01-21 00:00:00+00:00,17.755555555555556
2021-01-22 00:00:00+00:00,17.753086419753085
2021-01-23 00:00:00+00:00,11.058461538461538
2021-01-24 00:00:00+00:00,11.910666666666666
2021-01-25 00:00:00+00:00,18.038202247191013
2021-01-26 00:00:00+00:00,20.28735632183908
2021-01-27 00:00:00+00:00,22.074626865671643
2021-01-28 00:00:00+00:00,21.135555555555555
2021-01-29 00:00:00+00:00,17.428125
2021-01-30 00:00:00+00:00,
2021-01-31 00:00:00+00:00,
2021-02-01 00:00:00+00:00,
2021-02-02 00:00:00+00:00,25.604545454545452
2021-02-03 00:00:00+00:00,23.6
2021-02-04 00:00:00+00:00,21.66792452830189
2021-02-05 00:00:00+00:00,21.516867469879518
2021-02-06 00:00:00+00:00,19.204347826086956
2021-02-07 00:00:00+00:00,19.59052631578947
2021-02-08 00:00:00+00:00,18.72051282051282
2021-02-09 00:00:00+00:00,22.42105263157895
2021-02-10 00:00:00+00:00,20.001470588235293
2021-02-11 00:00:00+00:00,23.918823529411764
2021-02-12 00:00:00+00:00,23.892957746478874
2021-02-13 00:00:00+00:00,24.22608695652174
2021-02-14 00:00:00+00:00,25.553571428571427
2021-02-15 00:00:00+00:00,22.30188679245283
2021-02-16 00:00:00+00:00,24.007142857142856
2021-02-17 00:00:00+00:00,17.65684210526316
2021-02-18 00:00:00+00:00,18.314893617021276
2021-02-19 00:00:00+00:00,22.01354166666667
2021-02-20 00:00:00+00:00,15.47578947368421
2021-02-21 00:00:00+00:00,17.839583333333334
2021-02-22 00:00:00+00:00,17.489583333333332
2021-02-23 00:00:00+00:00,20.307291666666668
2021-02-24 00:00:00+00:00,18.219791666666666
2021-02-25 00:00:00+00:00,22.353684210526314
2021-02-26 00:00:00+00:00,18.72421052631579
2021-02-27 00:00:00+00:00,23.712631578947367
2021-02-28 00:00:00+00:00,20.523958333333333
2021-03-01 00:00:00+00:00,22.755208333333332
2021-03-02 00:00:00+00:00,17.056250000000002
2021-03-03 00:00:00+00:00,17.368750000000002
2021-03-04 00:00:00+00:00,18.986458333333335
2021-03-05 00:00:00+00:00,16.253125
2021-03-06 00:00:00+00:00,18.846875
2021-03-07 00:00:00+00:00,16.961458333333333
2021-03-08 00:00:00+00:00,19.646315789473686
2021-03-09 00:00:00+00:00,17.520833333333332
2021-03-10 00:00:00+00:00,20.676041666666666
2021-03-11 00:00:00+00:00,18.384375000000002
2021-03-12 00:00:00+00:00,20.76276595744681
2021-03-13 00:00:00+00:00,15.617708333333333
2021-03-14 00:00:00+00:00,17.921875
2021-03-15 00:00:00+00:00,10.572631578947368
2021-03-16 00:00:00+00:00,19.0
2021-03-17 00:00:00+00:00,18.036458333333332
2021-03-18 00:00:00+00:00,12.130434782608695
2021-03-19 00:00:00+00:00,14.29
2021-03-20 00:00:00+00:00,14.91123595505618
2021-03-21 00:00:00+00:00,12.225842696629213
2021-03-22 00:00:00+00:00,13.55056179775281
2021-03-23 00:00:00+00:00,14.283333333333333
2021-03-24 00:00:00+00:00,15.555681818181819
2021-03-25 00:00:00+00:00,16.05421686746988
2021-03-26 00:00:00+00:00,16.936904761904763
2021-03-27 00:00:00+00:00,17.112903225806452
2021-03-28 00:00:00+00:00,19.385555555555555
2021-03-29 00:00:00+00:00,16.732499999999998
2021-03-30 00:00:00+00:00,
2021-03-31 00:00:00+00:00,
2021-04-01 00:00:00+00:00,
2021-04-02 00:00:00+00:00,
2021-04-03 00:00:00+00:00,
2021-04-04 00:00:00+00:00,
2021-04-05 00:00:00+00:00,
2021-04-06 00:00:00+00:00,
2021-04-07 00:00:00+00:00,
2021-04-08 00:00:00+00:00,
2021-04-09 00:00:00+00:00,
2021-04-10 00:00:00+00:00,
2021-04-11 00:00:00+00:00,
2021-04-12 00:00:00+00:00,
2021-04-13 00:00:00+00:00,
2021-04-14 00:00:00+00:00,
2021-04-15 00:00:00+00:00,
2021-04-16 00:00:00+00:00,
2021-04-17 00:00:00+00:00,
2021-04-18 00:00:00+00:00,
2021-04-19 00:00:00+00:00,
2021-04-20 00:00:00+00:00,
2021-04-21 00:00:00+00:00,
2021-04-22 00:00:00+00:00,
2021-04-23 00:00:00+00:00,
2021-04-24 00:00:00+00:00,
2021-04-25 00:00:00+00:00,
2021-04-26 00:00:00+00:00,
2021-04-27 00:00:00+00:00,
2021-04-28 00:00:00+00:00,
2021-04-29 00:00:00+00:00,
2021-04-30 00:00:00+00:00,
2021-05-01 00:00:00+00:00,
2021-05-02 00:00:00+00:00,
2021-05-03 00:00:00+00:00,
2021-05-04 00:00:00+00:00,
2021-05-05 00:00:00+00:00,
2021-05-06 00:00:00+00:00,
2021-05-07 00:00:00+00:00,
2021-05-08 00:00:00+00:00,
2021-05-09 00:00:00+00:00,
2021-05-10 00:00:00+00:00,
2021-05-11 00:00:00+00:00,
2021-05-12 00:00:00+00:00,
2021-05-13 00:00:00+00:00,
2021-05-14 00:00:00+00:00,
